ms_subclass,ms_zoning,land_contour,lot_config,neighborhood,condition_1,bldg_type,house_style,overall_qual,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,foundation,bsmt_qual,total_bsmt_sf,gr_liv_area,kitchen_qual,garage_type,garage_cars,sale_type,saleprice,total_bath
70,RM,Lvl,Inside,OldTown,Norm,1Fam,2Story,6,Gable,Stucco,Stucco,None,2,BrkTil,3,624.0,1288,4,Attchd,1.0,WD ,119000,2.0
160,RM,Lvl,Inside,BrDale,Norm,Twnhs,2Story,5,Gable,HdBoard,HdBoard,BrkFace,2,CBlock,3,630.0,1302,2,Detchd,1.0,COD,112000,3.0
120,FV,Lvl,Inside,Somerst,Norm,TwnhsE,1Story,8,Gable,MetalSd,MetalSd,None,3,PConc,4,1247.0,1247,3,Attchd,2.0,WD ,197000,3.0
60,RL,Lvl,Inside,NridgHt,Norm,1Fam,2Story,9,Hip,VinylSd,VinylSd,Stone,3,PConc,5,1738.0,2589,4,Attchd,3.0,New,412083,4.0
20,RL,Lvl,CulDSac,Mitchel,Norm,1Fam,1Story,8,Hip,CemntBd,CmentBd,BrkFace,3,PConc,4,1568.0,1689,3,Attchd,3.0,WD ,271000,3.0
120,RL,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,7,Gable,VinylSd,Wd Shng,Stone,3,PConc,4,1405.0,1405,3,Attchd,2.0,WD ,200000,3.0
80,RL,Lvl,CulDSac,NWAmes,PosN,1Fam,SLvl,7,Gable,Plywood,Plywood,Stone,2,CBlock,4,1228.0,1324,3,Attchd,2.0,WD ,174000,3.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,BrkFace,BrkFace,None,2,CBlock,3,1377.0,1377,2,Attchd,1.0,WD ,156500,2.0
60,RL,Lvl,Corner,Timber,Norm,1Fam,2Story,6,Hip,VinylSd,VinylSd,BrkFace,3,PConc,5,872.0,1756,2,Attchd,2.0,WD ,204000,4.0
20,RL,Lvl,CulDSac,Sawyer,Norm,1Fam,1Story,5,Gable,HdBoard,HdBoard,None,2,CBlock,3,1228.0,1228,3,Attchd,1.0,WD ,149350,2.0
20,RL,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,Gable,BrkFace,BrkFace,None,2,CBlock,3,1008.0,1008,2,Attchd,1.0,WD ,137000,1.0
60,RL,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1153.0,2031,3,Attchd,2.0,WD ,222500,3.0
60,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,Gable,VinylSd,VinylSd,Stone,3,PConc,4,752.0,1504,3,Attchd,2.0,New,166000,3.0
30,RM,Lvl,Inside,OldTown,Artery,1Fam,1Story,5,Gable,Wd Sdng,Wd Sdng,None,2,PConc,3,936.0,936,2,NA,0.0,WD ,109500,2.0
30,RM,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,Gable,MetalSd,MetalSd,None,2,BrkTil,3,967.0,967,2,Detchd,1.0,WD ,99900,1.0
20,FV,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,Gable,VinylSd,VinylSd,None,3,PConc,4,1656.0,1656,3,Attchd,3.0,WD ,249700,2.0
20,RL,Lvl,Inside,Crawfor,Norm,1Fam,1Story,6,Gable,HdBoard,HdBoard,None,2,CBlock,3,1092.0,1152,3,Attchd,1.0,WD ,158500,2.0
20,RL,Lvl,Inside,SawyerW,Norm,1Fam,1Story,6,Gable,VinylSd,VinylSd,None,2,PConc,3,1142.0,1142,3,NA,0.0,WD ,139500,2.0
20,RL,Lvl,Inside,Timber,Norm,1Fam,1Story,6,Gable,VinylSd,VinylSd,None,3,Wood,4,1381.0,1403,3,Attchd,2.0,WD ,202000,3.0
90,RL,Lvl,Corner,NAmes,Norm,Duplex,1Story,5,Gable,MetalSd,MetalSd,BrkFace,2,CBlock,3,1626.0,1712,2,Attchd,2.0,WD ,145000,2.0
90,RL,Lvl,Inside,Sawyer,Feedr,Duplex,SFoyer,4,Gable,Plywood,Plywood,None,2,CBlock,4,1198.0,1258,2,CarPort,2.0,WD ,108959,4.0
20,RL,Bnk,Inside,Timber,Norm,1Fam,1Story,5,Gable,Wd Sdng,Wd Sdng,None,2,CBlock,3,747.0,1687,2,Detchd,2.0,WD ,160000,2.0
90,RL,Lvl,Inside,NAmes,Norm,Duplex,1Story,5,Hip,Wd Sdng,Wd Sdng,Stone,2,CBlock,3,1560.0,1560,2,Detchd,2.0,WD ,128600,2.0
60,RL,Lvl,CulDSac,NWAmes,Norm,1Fam,2Story,7,Gable,Plywood,Plywood,BrkFace,2,CBlock,4,793.0,1935,2,Attchd,2.0,WD ,197900,3.0
85,RL,Lvl,Inside,NWAmes,Norm,1Fam,SFoyer,7,Gable,VinylSd,Wd Shng,Stone,3,CBlock,5,1047.0,1083,2,Attchd,2.0,WD ,172000,2.0
20,RL,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,5,Gable,HdBoard,HdBoard,None,2,CBlock,4,876.0,907,2,Attchd,1.0,WD ,130000,2.0
20,RL,Lvl,Inside,Timber,Norm,1Fam,1Story,6,Hip,VinylSd,VinylSd,None,3,PConc,5,1666.0,1675,3,Attchd,2.0,WD ,195000,3.0
20,RL,HLS,Inside,Mitchel,Artery,1Fam,1Story,5,Hip,HdBoard,HdBoard,None,2,CBlock,3,988.0,988,2,Attchd,2.0,WD ,113000,1.0
20,RL,Lvl,Corner,Mitchel,Norm,1Fam,1Story,8,Hip,VinylSd,VinylSd,None,3,PConc,5,1491.0,1491,3,Attchd,2.0,WD ,209000,2.0
80,RL,Lvl,Corner,Timber,Norm,1Fam,SLvl,7,Hip,Plywood,Plywood,BrkFace,2,PConc,4,1645.0,1479,3,Attchd,2.0,WD ,213500,5.0
20,RL,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,Hip,MetalSd,MetalSd,None,2,CBlock,3,631.0,1112,2,Basment,2.0,WD ,126000,1.0
20,RL,Lvl,Corner,Edwards,Norm,1Fam,1Story,6,Hip,Wd Sdng,Wd Sdng,None,2,CBlock,3,1436.0,1689,2,Attchd,2.0,COD,127500,1.0
120,RL,HLS,Inside,StoneBr,PosN,TwnhsE,1Story,9,Hip,MetalSd,MetalSd,BrkFace,4,PConc,5,1710.0,1710,4,Attchd,2.0,WD ,334000,3.0
20,RL,Lvl,Corner,NAmes,Norm,1Fam,1Story,6,Hip,MetalSd,MetalSd,BrkFace,2,CBlock,3,1253.0,1253,2,Attchd,1.0,WD ,157000,3.0
20,RL,Lvl,Inside,NAmes,PosN,1Fam,1Story,5,Hip,Wd Sdng,Wd Sdng,None,2,CBlock,3,864.0,864,2,Detchd,1.0,WD ,125500,1.0
60,RL,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,Gable,WdShing,Wd Shng,None,3,PConc,4,728.0,1456,3,Attchd,2.0,WD ,189000,4.0
80,RL,Lvl,CulDSac,Mitchel,Norm,1Fam,SLvl,7,Gable,HdBoard,HdBoard,None,2,PConc,4,1188.0,1217,3,Attchd,2.0,WD ,173000,3.0
80,RL,Low,Corner,Veenker,Norm,1Fam,SLvl,7,Gable,WdShing,Wd Sdng,BrkFace,3,CBlock,4,1748.0,2646,3,Attchd,2.0,WD ,260000,5.0
60,RL,Lvl,Inside,CollgCr,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,None,3,PConc,4,866.0,1768,3,Attchd,2.0,WD ,212000,3.0
85,RL,Lvl,CulDSac,CollgCr,Norm,1Fam,SFoyer,5,Gable,VinylSd,VinylSd,None,3,PConc,4,870.0,914,2,Detchd,2.0,WD ,148000,1.0
80,RL,Lvl,Inside,NAmes,Norm,1Fam,SLvl,6,Gable,HdBoard,HdBoard,None,2,CBlock,3,533.0,1775,2,Attchd,2.0,COD,136300,2.0
90,RL,Lvl,Inside,Sawyer,Feedr,Duplex,1.5Fin,5,Shed,Plywood,Plywood,None,2,CBlock,4,1361.0,2620,2,BuiltIn,2.0,WD ,190000,4.0
190,RM,Lvl,Inside,OldTown,Norm,2fmCon,2Story,5,Gable,MetalSd,MetalSd,None,2,BrkTil,2,797.0,1627,2,Detchd,2.0,WD ,139500,2.0
60,RL,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,7,Gable,VinylSd,VinylSd,None,3,PConc,4,660.0,1320,3,Attchd,2.0,WD ,162000,3.0
50,RM,Lvl,Inside,IDOTRR,Norm,1Fam,1.5Fin,4,Gable,AsbShng,AsbShng,None,2,PConc,3,732.0,1123,2,Detchd,1.0,WD ,100000,1.0
20,RL,Lvl,Inside,Mitchel,Norm,1Fam,1Story,5,Gable,Plywood,Plywood,None,2,CBlock,3,864.0,874,2,Attchd,1.0,WD ,126500,2.0
60,RL,Lvl,Inside,SawyerW,Norm,1Fam,2Story,7,Gable,Plywood,Plywood,BrkFace,3,CBlock,3,1502.0,2730,3,Attchd,2.0,WD ,301000,4.0
60,RL,Lvl,Inside,CollgCr,Norm,1Fam,2Story,6,Gable,VinylSd,VinylSd,None,2,PConc,4,824.0,1786,3,Attchd,2.0,WD ,204750,4.0
190,RM,Lvl,Inside,OldTown,Norm,2fmCon,2Story,5,Gable,AsbShng,AsbShng,None,2,BrkTil,3,973.0,2350,2,2Types,2.0,WD ,130000,2.0
60,RL,Lvl,Inside,NAmes,Feedr,1Fam,2Story,5,Gable,HdBoard,HdBoard,BrkFace,2,CBlock,4,900.0,1770,2,Attchd,2.0,WD ,155000,3.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,BrkFace,Wd Sdng,None,2,CBlock,3,1269.0,1269,2,Detchd,1.0,WD ,155000,2.0
190,RL,Lvl,Inside,Sawyer,Norm,2fmCon,1Story,5,Hip,Plywood,HdBoard,None,2,PConc,3,1039.0,1039,2,Attchd,2.0,WD ,131500,3.0
80,RL,Lvl,Inside,NAmes,Norm,1Fam,SLvl,6,Gable,AsbShng,AsbShng,BrkFace,2,CBlock,3,1156.0,1520,2,Basment,1.0,WD ,153000,2.0
20,RL,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8,Gable,VinylSd,VinylSd,Stone,3,PConc,5,1704.0,1704,3,Attchd,3.0,WD ,306000,3.0
20,RL,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,9,Hip,MetalSd,MetalSd,BrkFace,3,PConc,5,1686.0,1686,4,Attchd,3.0,New,332200,3.0
20,RL,HLS,Inside,Timber,Norm,1Fam,1Story,8,Gable,VinylSd,VinylSd,Stone,3,PConc,4,1638.0,1646,3,Attchd,3.0,New,293077,3.0
20,RL,Lvl,FR2,NAmes,Norm,1Fam,1Story,4,Gable,MetalSd,MetalSd,None,2,BrkTil,3,914.0,914,2,Basment,1.0,WD ,128000,1.0
40,RM,Lvl,Corner,OldTown,Norm,1Fam,1Story,6,Gable,MetalSd,MetalSd,None,2,BrkTil,3,1149.0,1616,3,Detchd,1.0,WD ,152000,2.0
50,RL,Lvl,Inside,NAmes,Norm,1Fam,1.5Fin,4,Gable,AsbShng,AsbShng,None,2,CBlock,3,720.0,1192,2,NA,0.0,WD ,135000,2.0
70,RM,Lvl,Inside,OldTown,Norm,1Fam,2Story,6,Gable,Wd Sdng,Wd Sdng,None,2,BrkTil,3,1008.0,2210,1,Detchd,1.0,WD ,117500,2.0
50,RM,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,6,Gable,MetalSd,MetalSd,None,2,BrkTil,3,845.0,1296,2,Detchd,2.0,WD ,127500,1.0
20,RL,Lvl,Inside,Veenker,Norm,1Fam,1Story,8,Hip,BrkFace,BrkFace,None,3,CBlock,4,2461.0,2497,3,Attchd,2.0,WD ,373000,3.0
160,RM,Lvl,Inside,MeadowV,Norm,Twnhs,2Story,6,Gable,CemntBd,CmentBd,None,2,CBlock,3,546.0,1092,2,NA,0.0,WD ,98000,3.0
80,RL,Lvl,FR2,Crawfor,Norm,1Fam,SLvl,7,Gable,VinylSd,VinylSd,BrkFace,2,PConc,4,423.0,1652,3,BuiltIn,2.0,WD ,203135,4.0
60,RL,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,None,3,PConc,4,880.0,1716,3,Attchd,2.0,WD ,191000,3.0
90,RL,Lvl,Inside,Edwards,Norm,Duplex,1Story,5,Gable,Plywood,Plywood,None,2,CBlock,4,1200.0,1200,2,NA,0.0,WD ,179000,6.0
20,RL,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,Hip,VinylSd,VinylSd,Stone,3,PConc,5,1422.0,1432,3,Attchd,2.0,WD ,245000,2.0
20,RL,Lvl,Inside,NWAmes,RRAn,1Fam,1Story,7,Hip,VinylSd,VinylSd,None,3,PConc,5,1650.0,1680,3,Attchd,2.0,WD ,213250,3.0
60,RL,Lvl,Corner,Gilbert,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,BrkFace,2,PConc,4,832.0,1718,2,Attchd,2.0,WD ,185000,3.0
160,RM,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6,Gable,HdBoard,HdBoard,BrkFace,2,CBlock,3,525.0,1092,2,Detchd,1.0,WD ,113500,2.0
30,RL,Lvl,Inside,NAmes,Artery,1Fam,1Story,3,Hip,Wd Sdng,Wd Sdng,None,2,CBlock,3,715.0,715,2,Detchd,2.0,WD ,68000,1.0
20,RL,Lvl,Inside,Mitchel,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,None,3,PConc,5,1560.0,1560,3,Attchd,2.0,WD ,201000,2.0
60,FV,Lvl,Inside,Somerst,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,None,3,PConc,4,866.0,1768,3,Attchd,2.0,WD ,226700,3.0
20,RL,Lvl,CulDSac,NridgHt,Norm,1Fam,1Story,10,Hip,CemntBd,CmentBd,BrkFace,4,PConc,5,2320.0,2290,4,Attchd,3.0,New,500067,5.0
60,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,None,3,PConc,4,848.0,1598,3,Attchd,2.0,WD ,201490,3.0
20,RL,Low,Inside,CollgCr,Norm,1Fam,1Story,5,Gable,VinylSd,VinylSd,None,2,PConc,4,990.0,990,2,Detchd,2.0,WD ,155000,2.0
90,RL,Lvl,Inside,NAmes,Norm,Duplex,SFoyer,5,Gable,Plywood,Plywood,BrkFace,2,CBlock,4,941.0,941,3,Attchd,2.0,WD ,145000,2.0
70,RM,Lvl,FR3,BrkSide,RRNn,1Fam,2Story,6,Gable,Wd Sdng,Wd Sdng,None,2,BrkTil,2,611.0,1362,2,Detchd,2.0,WD ,128000,2.0
60,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,Gable,VinylSd,VinylSd,None,2,PConc,4,915.0,1690,2,Attchd,2.0,WD ,187000,4.0
180,RM,Lvl,Inside,Edwards,Norm,TwnhsE,SFoyer,6,Gable,VinylSd,VinylSd,BrkFace,2,Wood,4,547.0,1072,2,Basment,2.0,WD ,145500,2.0
30,C (all),Lvl,Inside,IDOTRR,Norm,1Fam,1Story,4,Gable,MetalSd,MetalSd,None,2,BrkTil,3,572.0,572,2,Detchd,1.0,WD ,75000,1.0
20,RL,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1546.0,1546,3,Attchd,3.0,WD ,217000,2.0
20,RL,Lvl,Corner,Timber,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,Stone,3,PConc,4,1336.0,1346,3,Attchd,3.0,WD ,220000,3.0
60,RL,Lvl,Inside,NWAmes,Norm,1Fam,2Story,6,Gable,VinylSd,VinylSd,None,2,CBlock,3,732.0,1790,2,Attchd,2.0,WD ,165150,4.0
80,RL,Low,Inside,CollgCr,Norm,1Fam,SLvl,6,Gable,Plywood,HdBoard,None,2,CBlock,4,940.0,1026,2,Detchd,2.0,WD ,147000,2.0
20,RL,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,Hip,VinylSd,VinylSd,BrkFace,3,PConc,4,1504.0,1504,3,Attchd,2.0,WD ,203000,3.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,BrkFace,BrkFace,None,2,CBlock,3,1398.0,1700,3,Attchd,2.0,WD ,165500,3.0
30,RL,Lvl,Inside,Edwards,Norm,1Fam,1Story,3,Gable,Stucco,Stucco,None,2,BrkTil,3,864.0,864,2,NA,0.0,WD ,67000,2.0
60,RL,Lvl,Inside,NAmes,Norm,1Fam,2Story,6,Hip,Wd Sdng,Wd Sdng,BrkFace,2,CBlock,3,822.0,1851,3,Attchd,2.0,WD ,187000,3.0
160,FV,Lvl,Inside,Somerst,Norm,TwnhsE,2Story,6,Gable,MetalSd,MetalSd,BrkFace,3,PConc,4,756.0,1512,3,Detchd,2.0,WD ,180000,4.0
50,RL,HLS,Inside,Crawfor,Norm,1Fam,1.5Fin,6,Gable,Wd Sdng,Wd Sdng,None,2,BrkTil,3,651.0,1298,2,Detchd,1.0,WD ,146500,2.0
20,RL,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,None,3,PConc,3,1673.0,1673,3,Attchd,2.0,WD ,270000,3.0
85,RL,Lvl,Inside,SawyerW,Norm,1Fam,SFoyer,6,Gable,HdBoard,HdBoard,None,2,PConc,4,936.0,996,3,Attchd,2.0,WD ,147000,2.0
50,RL,Lvl,Inside,NAmes,Artery,1Fam,1.5Fin,6,Gable,WdShing,Wd Shng,None,2,CBlock,3,816.0,1224,2,Detchd,1.0,WD ,132000,2.0
50,RL,Lvl,Corner,OldTown,Artery,1Fam,1.5Fin,4,Gable,CBlock,CBlock,None,1,PConc,3,840.0,1374,2,Detchd,1.0,WD ,105000,1.0
190,RL,Bnk,Inside,SWISU,Norm,2fmCon,2Story,5,Gable,VinylSd,VinylSd,None,2,PConc,3,780.0,1716,1,NA,0.0,WD ,135900,3.0
60,RL,HLS,CulDSac,StoneBr,Norm,1Fam,2Story,8,Hip,CemntBd,Wd Shng,BrkFace,4,PConc,4,1650.0,3279,4,BuiltIn,3.0,WD ,538000,5.0
20,RL,Lvl,Inside,SawyerW,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,None,3,PConc,4,1143.0,1143,3,NA,0.0,WD ,147000,2.0
20,RL,Lvl,Corner,NridgHt,Norm,1Fam,1Story,9,Hip,VinylSd,VinylSd,Stone,3,PConc,5,1652.0,1652,4,Attchd,2.0,WD ,325000,3.0
20,RL,Lvl,Inside,Sawyer,Feedr,1Fam,1Story,5,Gable,VinylSd,VinylSd,None,3,CBlock,3,1046.0,1054,2,Detchd,1.0,WD ,124000,1.0
20,RL,Lvl,CulDSac,Sawyer,Norm,1Fam,1Story,5,Hip,HdBoard,Plywood,BrkFace,2,CBlock,3,935.0,935,2,Attchd,1.0,WD ,137000,2.0
50,RL,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,4,Gable,MetalSd,MetalSd,None,2,BrkTil,3,1313.0,2377,3,Detchd,2.0,WD ,142900,2.0
20,RM,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,Gable,MetalSd,MetalSd,None,2,CBlock,3,924.0,1122,3,Attchd,2.0,WD ,147000,2.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,HdBoard,HdBoard,None,2,CBlock,3,1180.0,1180,2,Attchd,2.0,COD,128000,2.0
75,RM,Bnk,Corner,OldTown,Norm,1Fam,2.5Unf,7,Gable,MetalSd,MetalSd,None,2,BrkTil,3,815.0,1690,2,Detchd,1.0,ConLw,144000,1.0
120,RL,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,8,Gable,VinylSd,VinylSd,Stone,3,PConc,4,1370.0,1370,3,Attchd,2.0,WD ,205000,2.0
20,RL,Lvl,Corner,Edwards,Norm,1Fam,1Story,5,Hip,MetalSd,MetalSd,None,2,PConc,3,1486.0,1486,2,Detchd,2.0,WD ,167000,2.0
50,RM,Lvl,Inside,OldTown,Artery,1Fam,1.5Fin,5,Gable,Wd Sdng,Wd Sdng,None,2,CBlock,3,676.0,1131,2,Detchd,1.0,WD ,66500,2.0
60,RL,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,Gable,HdBoard,ImStucc,BrkFace,3,PConc,4,1286.0,2799,3,Attchd,3.0,WD ,315000,4.0
60,RL,Lvl,Corner,CollgCr,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,None,3,PConc,4,728.0,1456,3,Attchd,2.0,New,155835,3.0
120,RL,Lvl,Corner,StoneBr,Norm,TwnhsE,1Story,8,Gable,CemntBd,CmentBd,None,3,PConc,4,1587.0,1734,3,Attchd,2.0,WD ,239500,3.0
20,RL,Lvl,Inside,NridgHt,Norm,1Fam,1Story,9,Gable,VinylSd,VinylSd,Stone,3,PConc,5,1504.0,1531,4,Attchd,3.0,WD ,300000,3.0
20,RL,Lvl,Inside,Timber,Norm,1Fam,1Story,8,Hip,VinylSd,VinylSd,BrkFace,3,PConc,4,1922.0,1922,3,Attchd,3.0,WD ,282000,3.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,HdBoard,HdBoard,BrkCmn,2,CBlock,3,1144.0,1144,2,Attchd,1.0,WD ,120000,1.0
20,RL,Low,CulDSac,ClearCr,Norm,1Fam,1Story,7,Flat,Plywood,Plywood,None,2,CBlock,4,1385.0,1363,2,Attchd,2.0,WD ,241500,2.0
120,RL,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,9,Hip,MetalSd,MetalSd,BrkFace,4,PConc,4,1858.0,1866,4,Attchd,3.0,New,336860,3.0
30,RM,Lvl,Inside,IDOTRR,Norm,1Fam,1Story,3,Hip,Wd Sdng,Wd Sdng,None,2,BrkTil,3,1007.0,1077,2,Detchd,1.0,WD ,91000,1.0
120,FV,Lvl,Inside,Somerst,Norm,TwnhsE,1Story,8,Gable,VinylSd,VinylSd,NA,3,PConc,4,1550.0,1550,3,Attchd,2.0,New,207500,3.0
120,RM,HLS,Inside,Crawfor,Norm,TwnhsE,1Story,7,Hip,CemntBd,CmentBd,Stone,3,PConc,5,1594.0,1646,4,Attchd,2.0,WD ,250000,4.0
120,RL,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1248.0,1248,3,Attchd,2.0,New,167240,2.0
120,FV,Lvl,Corner,Somerst,Norm,TwnhsE,1Story,7,Gable,MetalSd,MetalSd,None,3,PConc,4,1235.0,1245,3,Attchd,2.0,WD ,178000,2.0
20,RL,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,Gable,HdBoard,HdBoard,BrkFace,2,CBlock,3,1052.0,1052,2,Attchd,1.0,COD,127000,2.0
20,RL,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,Hip,HdBoard,HdBoard,BrkFace,2,CBlock,3,1829.0,1829,2,Attchd,2.0,WD ,218500,3.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,Gable,VinylSd,VinylSd,None,2,CBlock,3,952.0,952,2,Detchd,1.0,WD ,135750,1.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1480.0,1480,3,Attchd,2.0,WD ,214000,3.0
20,RL,Lvl,Corner,SawyerW,Norm,1Fam,1Story,8,Gable,VinylSd,VinylSd,Stone,3,PConc,4,1844.0,1844,3,Attchd,2.0,COD,257000,3.0
50,RM,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,6,Gable,Wd Sdng,Wd Sdng,None,2,BrkTil,3,825.0,1497,2,Detchd,1.0,WD ,157000,2.0
30,RM,Lvl,Inside,IDOTRR,Artery,1Fam,1Story,5,Gable,MetalSd,MetalSd,None,2,CBlock,3,976.0,976,2,Detchd,1.0,WD ,102000,2.0
30,RL,HLS,Inside,Crawfor,Norm,1Fam,1Story,5,Gable,Wd Sdng,Wd Sdng,None,2,BrkTil,4,876.0,964,2,Detchd,2.0,WD ,163500,2.0
20,RL,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1490.0,1501,3,Attchd,2.0,WD ,204000,3.0
20,RL,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,Hip,HdBoard,HdBoard,BrkFace,2,CBlock,3,1150.0,1560,2,Attchd,1.0,WD ,103500,1.0
190,RH,Bnk,Inside,SWISU,Feedr,2fmCon,2.5Fin,6,Hip,VinylSd,VinylSd,None,1,CBlock,3,1440.0,3395,1,NA,0.0,WD ,200000,2.0
20,RL,HLS,Inside,SWISU,Norm,1Fam,1Story,5,Gable,MetalSd,MetalSd,None,2,CBlock,3,864.0,864,2,Attchd,1.0,WD ,118000,2.0
20,RL,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1525.0,1525,3,Attchd,2.0,WD ,235000,3.0
90,RL,Lvl,Inside,NAmes,Norm,Duplex,SLvl,5,Hip,Wd Sdng,Wd Sdng,BrkFace,2,CBlock,3,1106.0,1190,2,Attchd,2.0,WD ,132500,2.0
60,RL,Lvl,Inside,Somerst,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,None,3,PConc,4,1302.0,1830,3,BuiltIn,3.0,WD ,221300,3.0
20,RL,Lvl,FR2,CollgCr,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1500.0,1500,3,Attchd,2.0,WD ,190000,2.0
60,RL,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,826.0,1762,3,Attchd,2.0,WD ,222000,3.0
20,RL,Lvl,Inside,Crawfor,PosA,1Fam,1Story,7,Gable,BrkFace,HdBoard,None,3,PConc,4,1902.0,1902,4,Attchd,2.0,WD ,335000,3.0
20,RL,Lvl,Inside,Somerst,PosN,1Fam,1Story,8,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1614.0,1658,3,Attchd,3.0,WD ,257500,3.0
20,RL,Lvl,Inside,Somerst,Norm,1Fam,1Story,9,Gable,VinylSd,VinylSd,Stone,3,PConc,4,1498.0,1506,4,Attchd,2.0,New,264132,2.0
20,RL,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,Hip,HdBoard,HdBoard,BrkFace,2,PConc,3,864.0,899,3,Attchd,1.0,WD ,130000,1.0
70,RL,Lvl,Inside,BrkSide,RRAn,1Fam,1.5Fin,5,Gable,WdShing,Wd Shng,None,2,CBlock,3,297.0,1654,2,Detchd,1.0,WD ,137000,2.0
30,RM,Lvl,Inside,IDOTRR,Norm,1Fam,1Story,5,Gable,Wd Sdng,Wd Sdng,None,2,BrkTil,3,520.0,912,2,Detchd,1.0,WD ,99500,1.0
90,RL,Lvl,Inside,Sawyer,Norm,Duplex,SFoyer,5,Gable,Plywood,Plywood,None,2,CBlock,4,1319.0,1373,2,Attchd,2.0,WD ,160250,2.0
160,RM,Lvl,Inside,Edwards,Norm,Twnhs,2Story,7,Gable,VinylSd,VinylSd,Stone,3,PConc,4,970.0,1709,3,Detchd,2.0,WD ,130000,2.0
30,RM,Lvl,Inside,IDOTRR,Artery,1Fam,1Story,5,Gable,Stucco,Stucco,None,2,BrkTil,3,816.0,816,2,Detchd,1.0,WD ,75200,1.0
80,RL,Lvl,Inside,Mitchel,Norm,1Fam,SLvl,6,Gable,HdBoard,HdBoard,None,2,CBlock,4,384.0,1091,2,Attchd,1.0,WD ,131250,2.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,Gable,Wd Sdng,Wd Sdng,BrkFace,2,CBlock,3,1081.0,1081,2,CarPort,1.0,WD ,148000,2.0
